"x"
"Brachytrupes megacephalus"
"Brassica glabrescens"
"Brassica hilarionis"
"Brassica insularis"
"Brassica macrocarpa"
"Braya linearis"
"Bromus grossus"
"Bruchia vogesiaca"
"Bryhnia novae-angliae"
"Bryoerythrophyllum campylocarpum"
"Bryoerythrophyllum machadoanum"
"Bubyr caucasicus kosswigii"
"Bufo bufo"
"Bufo bufo spinosus"
"Bufo calamita"
"Bufo mauritanicus"
"Bufo viridis"
"Bunium brevifolium"
"Bupleurum capillare"
"Bupleurum handiense"
"Bupleurum kakiskalae"
"Buprestis splendens"
"Buxbaumia viridis"
"Calamagrostis chalybaea"
"Caldesia parnassifolia"
"Calendula maderensis"
"Callimorpha quadripunctaria"
"Callionymus fasciatus"
"Callionymus lyra"
"Callionymus reticulatus"
"Callionymus risso"
"Calypso bulbosa"
"Campanula bohemica"
"Campanula bohemica subsp. gelida"
"Campanula gelida"
"Campanula morettiana"
"Campanula romanica"
"Campanula sabatia"
"Campanula scheuchzeri"
"Campanula serrata"
"Campanula zoysii"
"Canis aureus"
"Canis lupus"
"Canis lupus signatus"
"Capra aegagrus"
"Capra aegagrus aegagrus"
"Capra aegagrus blythi"
"Capra aegagrus cretica"
"Capra aegagrus turcmenica"
"Capra ibex"
"Capra ibex ibex"
"Capra pyrenaica"
"Capra pyrenaica hispanica"
"Capra pyrenaica pyrenaica"
"Capra pyrenaica victoriae"
"Capreolus capreolus"
"Capreolus capreolus italicus"
"Carabus (variolosus) nodulosus"
"Carabus hampei"
"Carabus hungaricus"
"Carabus menetriesi pacholei"
"Carabus olympiae"
"Carabus variolosus"
"Carabus zawadzkii"
"Caralluma burchardii"
"Carassius auratus"
"Carassius auratus auratus"
"Carassius auratus gibelio"
"Carassius carassius"
"Carassius gibelio"
"Carcharodon carcharias"
"Carduus myriacanthus"
"Caretta caretta"
"Carex acuta"
"Carex holostoma"
"Carex malato-belizii"
"Carex panormitana"
"Carlina onopordifolia"
"Carthamus balearicus"
"Caseolus calculus"
"Caseolus commixta"
"Caseolus sphaerula"
"Castor canadensis"
"Castor fiber"
"Cataetyx laticeps"
"Catopta thrips"
"Centaurea akamantis"
"Centaurea alba subsp. heldreichii"
"Centaurea alba subsp. princeps"
"Centaurea attica subsp. megarensis"
"Centaurea balearica"
"Centaurea boissieri subsp. spachii"
"Centaurea borjae"
"Centaurea citricolor"
"Centaurea corymbosa"
"Centaurea fraylensis"
"Centaurea gadorensis"
"Centaurea heldreichii"
"Centaurea horrida"
"Centaurea immanuelis-loewii"
"Centaurea jankae"
"Centaurea kalambakensis"
"Centaurea kartschiana"
"Centaurea lactiflora"
"Centaurea micrantha subsp. herminii"
"Centaurea niederi"
"Centaurea peucedanifolia"
"Centaurea pinnata"
"Centaurea pontica"
"Centaurea princeps"
"Centaurea pulvinata"
"Centaurea rothmalerana"
"Centaurea vicentina"
"Centaurium rigualii"
"Centaurium somedanum"
"Centranthus trinervis"
"Centrolabrus exoletus"
"Centroscymnus coelolepis"
"Centrostephanus longispinus"
"Cephalanthera cucullata"
"Cephalozia macounii"
"Cerambyx cerdo"
"Cerastium alsinifolium"
"Cerastium dinaricum"
"Ceropegia chrysantha"
"Ceropegia dichotoma subsp. krainzii"
"Cervus elaphus"
"Cervus elaphus corsicanus"
"Cervus nippon"
"Cetorhinus maximus"
"Chaenorhinum serpyllifolium subsp. lusitanicum"
"Chaerophyllum azoricum"
"Chalcalburnus chalcoides"
"Chalcalburnus chalcoides mento"
"Chalcides bedriagai"
"Chalcides chalcides"
"Chalcides chalcides chalcides"
"Chalcides colosii"
"Chalcides mauritanicus"
"Chalcides occidentalis"
"Chalcides ocellatus"
"Chalcides ocellatus tiligugu"
"Chalcides pseudostriatus"
"Chalcides sexlineatus"
"Chalcides simonyi"
"Chalcides striatus"
"Chalcides viridanus coeruleopunctatus"
"Chalcides viridanus"
"Chamaeleo africanus"
"Chamaeleo chamaeleon"
"Chamaeleo chamaeleon chamaeleon"
"Chamaeleo chamaeleon recticrista"
"Chamaemeles coriacea"
"Cheirolophus crassifolius"
"Cheirolophus duranii"
"Cheirolophus ghomerytus"
"Cheirolophus junonianus"
"Cheirolophus massonianus"
"Chelidonichthys lucernus"
"Chelon labrosus"
"Chelonia mydas"
"Chiasmodon niger"
"Chilomycterus atringa"
"Chilostoma banaticum"
"Chimaera monstrosa"
"Chioglossa lusitanica"
"Chionodoxa lochiae"
"Chionodoxa luciliae"
"Chionomys nivalis"
"Chirolophis ascanii"
"Chondrosoma fiduciarium"
"Chondrostoma almacai"
"Chondrostoma arrigonis"
"Chondrostoma duriense"
"Chondrostoma genei"
"Chondrostoma knerii"
"Chondrostoma lemmingii"
"Chondrostoma lusitanicum"
"Chondrostoma miegii"
"Chondrostoma nasus"
"Chondrostoma phoxinus"
"Chondrostoma polylepis"
"Chondrostoma soetta"
"Chondrostoma toxostoma"
"Chondrostoma turiense"
"Chondrostoma vardarense"
"Chondrostoma willkommii"
"Cinna latifolia"
"Cirsium brachycephalum"
"Cirsium latifolium"
"Cistus chinamadensis"
"Cistus palhinhae"
"Citellus citellus"
"Citellus suslicus"
"Cladonia acuminata"
"Cladonia alcicornis"
"Cladonia amaurocraea"
"Cladonia arbuscula"
"Cladonia arbuscula subsp. arbuscula"
"Cladonia arbuscula subsp. mitis"
"Cladonia arbuscula subsp. squarrosa"
"Cladonia asahinae"
"Cladonia bacillaris"
"Cladonia bacilliformis"
"Cladonia bellidiflora"
"Cladonia borealis"
"Cladonia botrytes"
"Cladonia brevis"
"Cladonia caespiticia"
"Cladonia cariosa"
"Cladonia carneola"
"Cladonia cenotea"
"Cladonia cervicornis"
"Cladonia cervicornis subsp. pulvinata"
"Cladonia cervicornis subsp. verticillata"
"Cladonia chlorophaea"
"Cladonia ciliata"
"Cladonia coccifera"
"Cladonia coniocraea"
"Cladonia conista"
"Cladonia conspicua"
"Cladonia convoluta"
"Cladonia cornuta"
"Cladonia cornuta subsp. groenlandica"
"Cladonia cornutoradiata"
"Cladonia crispata"
"Cladonia cryptochlorophaea"
"Cladonia cyanipes"
"Cladonia cyathomorpha"
"Cladonia decorticata"
"Cladonia deformis"
"Cladonia digitata"
"Cladonia dimorpha"
"Cladonia diversa"
"Cladonia ecmocyna"
"Cladonia fimbriata"
"Cladonia firma"
"Cladonia floerkeana"
"Cladonia foliacea"
"Cladonia furcata"
"Cladonia glauca"
"Cladonia gracilis subsp. elongata"
"Cladonia gracilis subsp. gracilis"
"Cladonia gracilis subsp. turbinata"
"Cladonia grayi"
"Cladonia homosekikaica"
"Cladonia humilis"
"Cladonia iberica"
"Cladonia incrassata"
"Cladonia luteoalba"
"Cladonia macilenta"
"Cladonia macilenta subsp. floerkeana"
"Cladonia macroceras"
"Cladonia macrophylla"
"Cladonia macrophyllodes"
"Cladonia magyarica"
"Cladonia major"
"Cladonia maxima"
"Cladonia mediterranea"
"Cladonia merochlorophaea"
"Cladonia mitis"
"Cladonia monomorpha"
"Cladonia norvegica"
"Cladonia novochlorophaea"
"Cladonia ochrochlora"
"Cladonia parasitica"
"Cladonia peziziformis"
"Cladonia phyllophora"
"Cladonia pityrea"
"Cladonia pleurota"
"Cladonia pocillum"
"Cladonia polycarpoides"
"Cladonia polydactyla"
"Cladonia portentosa"
"Cladonia prolifica"
"Cladonia pseudopityrea"
"Cladonia pulvinella"
"Cladonia pyxidata"
"Cladonia ramulosa"
"Cladonia rangiferina"
"Cladonia rangiferina f. pumila"
"Cladonia rangiformis"
"Cladonia rei"
"Cladonia scabriuscula"
"Cladonia squamosa"
"Cladonia stellaris"
"Cladonia strepsilis"
"Cladonia stygia"
"Cladonia subcariosa"
"Cladonia subcervicornis"
"Cladonia subfurcata"
"Cladonia subrangiformis"
"Cladonia subturgida"
"Cladonia subulata"
"Cladonia sulphurina"
"Cladonia symphycarpia"
"Cladonia turgida"
"Cladonia uncialis"
"Cladonia uncialis subsp. biuncialis"
"Cladonia verticillata"
"Cladonia zopfii"
"Clethrionomys glareolus"
"Clossiana improba"
"Clupea harengus"
"Clupeonella cultriventris"
"Cobitis arachthosensis"
"Cobitis aurata balcanica"
"Cobitis bilineata"
"Cobitis calderoni"
"Cobitis conspersa"
"Cobitis elongata"
"Cobitis elongatoides"
"Cobitis hellenica"
"Cobitis larvata"
"Cobitis meridionalis"
"Cobitis ohridana"
"Cobitis paludica"
"Cobitis pontica"
"Cobitis puncticulata"
"Cobitis punctilineata"
"Cobitis stephanidisi"
"Cobitis strumicae"
"Cobitis taenia"
"Cobitis taenia taenia"
"Cobitis tanaitica"
"Cobitis trichonica"
"Cobitis vardarensis"
"Cobitis vettonica"
"Cobitis zanandreai"
"Cochlearia polonica"
"Cochlearia tatrae"
"Coelorhynchus coelorhynchus"
"Coelorinchus caelorhincus caelorhincus"
"Coenagrion hylas"
"Coenagrion mercuriale"
"Coenagrion ornatum"
"Coenonympha hero"
"Coenonympha oedippus"
"Coincya cintrana"
"Coincya rupestris"
"Colchicum arenarium"
"Colchicum corsicum"
"Colchicum cousturieri"
"Colchicum cupanii subsp. cupanii"
"Colchicum neapolitanum"
"Coleanthus subtilis"
"Colias myrmidone"
"Coluber caspius"
"Coluber cypriensis"
"Coluber gemonensis"
"Coluber hippocrepis"
"Coluber hippocrepis nigrescens"
"Coluber jugularis"
"Coluber laurenti"
"Coluber najadum"
"Coluber nummifer"
"Coluber viridiflavus"
"Coluber viridiflavus carbonarius"
"Conger conger"
"Congeria kusceri"
"Consolida samia"
"Convolvulus argyrothamnus"
"Convolvulus caput-medusae"
"Convolvulus fernandesii"
"Convolvulus lopezsocasi"
"Convolvulus massonii"
"Corallium rubrum"
"Cordulegaster heros"
"Cordulegaster trinacriae"
"Coregonus albula"
"Coregonus arenicolus"
"Coregonus atterensis"
"Coregonus austriacus"
"Coregonus autumnalis"
"Coregonus autumnalis autumnalis"
"Coregonus autumnalis pollan"
"Coregonus bavaricus"
"Coregonus bezola"
"Coregonus candidus"
"Coregonus clupeoides"
"Coregonus danneri"
"Coregonus duplex"
"Coregonus fera"
"Coregonus fontanae"
"Coregonus gutturosus"
"Coregonus hiemalis"
"Coregonus hoferi"
"Coregonus holsatus"
"Coregonus kiletz"
"Coregonus lavaretus"
"Coregonus lucinensis"
"Coregonus macrophthalmus"
"Coregonus maraena"
"Coregonus maraenoides"
"Coregonus maxillaris"
"Coregonus megalops"
"Coregonus muksun"
"Coregonus nasus"
"Coregonus nilssoni"
"Coregonus oxyrhynchus"
"Coregonus pallasii"
"Coregonus peled"
"Coregonus pennantii"
"Coregonus pidschian"
"Coregonus pollan"
"Coregonus renke"
"Coregonus stigmaticus"
"Coregonus trybomi"
"Coregonus vandesius"
"Coregonus vessicus"
"Coregonus wartmanni"
"Coregonus widegreni"
"Coris julis"
"Coronella austriaca"
"Coronella austriaca austriaca"
"Coronella girondica"
"Coronopus navasii"
"Corticaria planula"
"Corydalis gotlandica"
"Coryphaenoides rupestris"
"Coryphoblennius galerita"
"Cottus aturi"
"Cottus duranii"
"Cottus gobio"
"Cottus haemusi"
"Cottus hispaniolensis"
"Cottus koshewnikowi"
"Cottus metae"
"Cottus microstomus"
"Cottus perifretum"
"Cottus petiti"
"Cottus poecilopus"
"Cottus rhenanus"
"Cottus rondeleti"
"Cottus sabaudicus"
"Cottus scaturigo"
"Cottus transsilvaniae"
"Crambe arborea"
"Crambe laevigata"
"Crambe sventenii"
"Crambe tataria"
"Cremnophyton lanfrancoi"
"Crepis crocifolia"
"Crepis granatensis"
"Crepis pusilla"
"Crepis tectorum subsp. nigrescens"
"Cricetulus migratorius"
"Cricetus cricetus"
"Crocidura canariensis"
"Crocidura leucodon"
"Crocidura russula"
"Crocidura russula balearica"
"Crocidura russula cossyrensis"
"Crocidura russula cypria"
"Crocidura sicula"
"Crocidura sicula calypso"
"Crocidura suaveolens"
"Crocidura suaveolens balearica"
"Crocidura suaveolens mimula"
"Crocus cyprius"
"Crocus etruscus"
"Crocus hartmannianus"
"Cucujus cinnaberinus"
"Cucullia mixta"
"Culcita macrocarpa"
"Cyclamen fatrense"
"Cynodontium suecicum"
"Cyprinus carpio"
"Cyprinus carpio carpio"
"Cyprinus specularis"
"Cypripedium calceolus"
"Cyrtodactylus kotschyi"
"Cyrtopodion kotschyi"
"Cystophora cristata"
"Cytisus aeolicus"
"Dactylorhiza kalopissii"
"Dalatias licha"
"Dalmatolacerta oxycephala"
"Dama dama"
"Daphne arbuscula"
"Daphne petraea"
"Daphne rodriguezii"
"Darevskia armeniaca"
"Darevskia caucasica"
"Darevskia derjugini"
"Darevskia praticola"
"Dasyatis centroura"
"Dasyatis pastinaca"
"Deania calcea"
"Deania profundorum"
"Degenia velebitica"
"Delphinapterus leucas"
"Delphinium caseyi"
"Delphinus delphis"
"Delphinus fraenatus"
"Dendriopoterium pulidoi"
"Dentex dentex"
"Dermochelys coriacea"
"Deschampsia maderensis"
"Dianthus arenarius subsp. arenarius"
"Dianthus arenarius subsp. bohemicus"
"Dianthus arenarius subsp. borussicus"
"Dianthus cintranus subsp. cintranus"
"Dianthus diutinus"
"Dianthus laricifolius subsp. marizii"
"Dianthus lumnitzeri"
"Dianthus marizii"
"Dianthus moravicus"
"Dianthus nitidus"
"Dianthus plumarius subsp. regis-stephani"
"Dianthus rupicola"
"Dicentrarchus labrax"
"Dicentrarchus punctatus"
"Dichelyma capillaceum"
"Dicranum viride"
"Dinarolacerta mosorensis"
"Dinaromys bogdanovi"
"Diodon hystrix"
"Dioszeghyana schmidtii"
"Diphasiastrum alpinum"
"Diphasiastrum complanatum"
"Diphasiastrum issleri"
"Diphasiastrum madeirense"
"Diphasiastrum oellgaardii"
"Diphasiastrum tristachyum"
"Diphasium alpinum"
"Diphasium complanatum"
"Diphasium issleri"
"Diphasium madeirense"
"Diphasium tristachyum"
"Diplazium sibiricum"
"Diplodus annularis"
"Diplodus bellottii"
"Diplodus sargus"
"Diplodus sargus sargus"
"Diplodus vulgaris"
"Diplotaxis ibicensis"
"Diplotaxis siettiana"
"Diplotaxis vicentina"
"Dipturus batis"
"Discoglossus galganoi"
"Discoglossus jeanneae"
"Discoglossus montalentii"
"Discoglossus pictus"
"Discoglossus pictus pictus"
"Discoglossus sardus"
"Discula leacockiana"
"Discula tabellata"
"Discula testudinalis"
"Discula turricula"
"Discus defloratus"
"Discus guerinianus"
"Distichophyllum carinatum"
"Dolichophis caspius"
"Dolichophis jugularis"
"Dorcadion fulvum cervae"
"Doronicum plantagineum subsp. tournefortii"
"Dorycnium pentaphyllum subsp. transmontanum"
"Dorycnium spectabile"
"Draba cacuminum"
"Draba cinerea"
"Draba dorneri"
"Draba glabella"
"Dracaena draco"
"Dracocephalum austriacum"
"Drepanocladus vernicosus"
"Dryomys nitedula"
"Dryopteris corleyi"
"Dryopteris fragans"
"Duvalius gebhardti"
"Duvalius hungaricus"
"Dytiscus latissimus"
"Echelus myrus"
"Echiichthys vipera"
"Echinodium spinosum"
"Echium candicans"
"Echium gentianoides"
"Echium russicum"
"Economidichthys pygmaeus"
"Economidichthys trichonis"
"Eirenis modesta"
"Elaphe lineata"
"Elaphe longissima"
"Elaphe longissima longissima"
"Elaphe quatuorlineata"
"Elaphe sauromates"
"Elaphe scalaris"
"Elaphe situla"
"Elatine gussonei"
"Eleocharis carniolica"
"Eliomys mumbyanus"
"Eliomys quercinus"
"Eliomys quercinus liparensis"
"Eliomys quercinus ophiusae"
"Eliomys quercinus sardus"
"Elona quimperiana"
"Emys orbicularis"
"Emys trinacris"
"Encalypta mutica"
"Engraulis encrasicolus"
"Entelurus aequoreus"
"Epidalea calamita"
"Epigonus telescopus"
"Epinephelus aeneus"
"Epinephelus alexandrinus"
"Epinephelus fasciatus"
"Epinephelus guaza"
"Epinephelus marginatus"
"Eptesicus bottae"
"Eptesicus isabellinus"
"Eptesicus nilssonii"
"Eptesicus serotinus"
"Eptesicus serotinus serotinus"
"Erannis ankeraria"
"Erebia calcaria"
"Erebia christi"
"Erebia medusa polaris"
"Erebia sudetica"
"Eremias arguta"
"Eretmochelys imbricata"
"Erica scoparia subsp. azorica"
"Erigeron frigidus"
"Erignathus barbatus"
"Erinaceus algirus"
"Erinaceus concolor"
"Erinaceus concolor concolor"
"Erinaceus europaeus"
"Erinaceus roumanicus"
"Eriogaster catax"
"Erodium astragaloides"
"Erodium paularense"
"Erodium rupicola"
"Erucastrum palustre"
"Eryngium alpinum"
"Eryngium viviparum"
"Erysimum hungaricum"
"Erysimum pieninicum"
"Eryx jaculus"
"Esox lucius"
"Esox reichertii"
"Etmopterus princeps"
"Etmopterus spinax"
"Eubalaena glacialis"
"Eudontomyzon danfordi"
"Eudontomyzon graecus"
"Eudontomyzon hellenicus"
"Eudontomyzon mariae"
"Eudontomyzon spp."
"Eudontomyzon vladykovi"
"Euleptes europaea"
"Eumeces algeriensis"
"Eumeces schneideri"
"Euphorbia bourgeana"
"Euphorbia handiensis"
"Euphorbia lambii"
"Euphorbia margalidiana"
"Euphorbia nevadensis"
"Euphorbia stygiana"
"Euphorbia transtagana"
"Euphrasia azorica"
"Euphrasia genargentea"
"Euphrasia grandiflora"
"Euphrasia marchesettii"
"Euphrasia mendoncae"
"Euphydryas aurinia"
"Euphydryas maturna"
"Euplagia quadripunctaria"
"Euproctus asper"
"Euproctus montanus"
"Euproctus platycephalus"
"Fabriciana elisa"
"Favratia zoysii"
"Felis lynx"
"Felis silvestris"
"Felis silvestris agrius"
"Felis silvestris cretensis"
"Felis silvestris lybica"
"Felis silvestris schreber"
"Felis silvestris silvestris"
"Feresa attenuata"
"Ferula latipinna"
"Ferula sadleriana"
"Festuca brigantina"
"Festuca duriotagana"
"Festuca elegans"
"Festuca henriquesii"
"Festuca summilusitana"
"Festuca summilusitanica"
"Frangula azorica"
"Fritillaria conica"
"Fritillaria drenovskii"
"Fritillaria gussichiae"
"Fritillaria obliqua"
"Fritillaria rhodocanakis"
"Fundulus heteroclitus"
"Gadiculus argenteus"
"Gaidropsarus mediterraneus"
"Gaidropsarus vulgaris"
"Galanthus nivalis"
"Galemys pyrenaicus"
"Galeus melastomus"
"Galium cracoviense"
"Galium litorale"
"Galium moldavicum"
"Galium sudeticum"
"Galium viridiflorum"
"Gallotia atlantica"
"Gallotia caesaris gomerae"
"Gallotia galloti"
"Gallotia galloti gomerae"
"Gallotia galloti insulanagae"
"Gallotia simonyi"
"Gallotia stehlini"
"Gambusia affinis"
"Gambusia affinis holbrohoki"
"Gambusia holbrooki"
"Gasterosteus aculeatus"
"Gaudinia hispanica"
"Genetta genetta"
"Genetta genetta isabelae"
"Genista dorycnifolia"
"Genista holopetala"
"Gentiana ligustica"
"Gentiana lutea"
"Gentianella anglica"
"Gentianella bohemica"
"Geomalacus maculosus"
"Geomitra moniziana"
"Geranium maderense"
"Gibbula nivosa"
"Gladiolus palustris"
"Glis glis"
"Glis glis argenteus"
"Globicephala macrorhynchus"
"Globicephala melaena"
"Globicephala melas"
"Globularia ascanii"
"Globularia sarcophylla"
"Globularia stygia"
"Glyphipterix loricatella"
"Gobio albipinnatus"
"Gobio belingi"
"Gobio elimeius"
"Gobio gobio"
"Gobio kessleri"
"Gobio uranoscopus"
"Gobio vladykovi"
"Gobius auratus"
"Gobius cobitis"
"Gobius couchi"
"Gobius cruentatus"
"Gobius geniporus"
"Gobius jozo"
"Gobius luteus"
"Gobius niger"
"Gobius niger jozo"
"Gobius paganellus"
"Gomphus flavipes"
"Gomphus graslinii"
"Goodyera macrophylla"
"Gortyna borelii lunata"
"Graellsia isabelae"
"Graellsia isabellae"
"Grampus griseus"
"Graphoderus bilineatus"
"Gulo gulo"
"Guttigadus latifrons"
"Gymnadenia runei"
"Gymnammodytes cicerelus"
"Gymnigritella runei"
"Gymnocephalus baloni"
"Gymnocephalus schraetzer"
"Gymnothorax miliaris"
"Gypsophila papillosa"
"Halichoerus grypus"
"Halimium verticillatum"
"Halobatrachus didactylus"
"Hamatocaulis lapponicus"
"Hamatocaulis vernicosus"
"Helianthemum alypoides"
"Helianthemum bystropogophyllum"
"Helianthemum caput-felis"
"Helichrysum gossypinum"
"Helichrysum melitense"
"Helichrysum monogynum"
"Helichrysum sibthorpii"
"Helicolenus dactylopterus"
"Helicopsis striata"
"Helicopsis striata austriaca"
"Helix pomatia"
"Hellenolacerta graeca"
"Hemidactylus turcicus"
"Hemidactylus turcicus turcicus"
"Hemiechinus auritus"
"Hemiechinus auritus dorotheae"
"Hemirhamphus calabaricus"
"Hemorrhois hippocrepis"
"Hemorrhois nummifer"
"Herniaria algarvica"
"Herniaria berlengiana"
"Herniaria latifolia subsp. litardierei"
"Herniaria litardierei"
"Herniaria lusitanica subsp. berlengiana"
"Herniaria maritima"
"Herpestes ichneumon"
"Herzogiella turfacea"
"Hesperia comma catena"
"Hierophis gemonensis"
"Hierophis viridiflavus"
"Himantoglossum adriaticum"
"Himantoglossum caprinum"
"Himantoglossum hircinum subsp. caprinum"
"Hippocampus guttulatus"
"Hippocampus hippocampus"
"Hippocampus ramulosus"
"Hippuris tetraphylla"
"Hirudo medicinalis"
"Hladnikia pastinacifolia"
"Holcus setiglumis subsp. duriensis"
"Hoplostethus atlanticus"
"Hoplostethus mediterraneus"
"Hucho hucho"
"Huperzia dentata"
"Huperzia selago"
"Huperzia suberecta"
"Huso huso"
"Hyacinthoides mauritanica subsp. vincentina"
"Hyacinthoides vincentina"
"Hydrolagus mirabilis"
"Hydrolagus pallidus"
"Hydromantes ambrosii"
"Hydromantes flavus"
"Hydromantes genei"
"Hydromantes imperialis"
"Hydromantes italicus"
"Hydromantes strinatii"
"Hydromantes supramontis"
"Hygrohypnum montanum"
"Hygromia kovacsi"
"Hyla arborea"
"Hyla arborea sarda"
"Hyla intermedia"
"Hyla meridionalis"
"Hyla sarda"
"Hyla savignyi"
"Hyles hippophaes"
"Hymenocephalus italicus"
"Hymenophyllum maderensis"
"Hymenostemma pseudanthemis"
"Hyoseris frutescens"
"Hypericum aciferum"
"Hyperoodon ampullatus"
"Hyperoodon rostratus"
"Hypochaeris oligocephala"
"Hypodryas maturna"
"Hyporhamphus picarti"
"Hypsugo savii"
"Hystrix cristata"
"Iberis arbuscula"
"Iberis procumbens subsp. microcarpa"
"Iberis runemarkii"
"Iberochondrostoma almacai"
"Iberochondrostoma lemmingii"
"Iberochondrostoma lusitanicum"
"Iberocypris palaciosi"
"Iberolacerta aranica"
"Iberolacerta aurelioi"
"Iberolacerta bonnali"
"Iberolacerta horvathi"
"Iberolacerta monticola"
"Ictalurus melas"
"Ictalurus nebulosus"
"Idiomela subplicata"
"Iris aphylla subsp. hungarica"
"Iris boissieri"
"Iris humilis"
"Iris humilis subsp. arenaria"
"Iris lusitanica"
"Iris marsica"
"Isoetes azorica"
"Isoetes boryana"
"Isoetes malinverniana"
"Isophya costata"
"Isophya harzi"
"Isophya stysi"
"Isoplexis chalcantha"
"Isoplexis isabelliana"
"Isurus oxyrinchus"
"Jacobaea vulgaris subsp. gotlandica"
"Jankaea heldreichii"
"Jasione crispa subsp. serpentinica"
"Jasione lusitanica"
"Jasminum azoricum"
"Jonopsidium acaule"
"Jonopsidium savianum"
"Juncus valvatus"
"Jungermannia handelii"
"Jurinea cyanoides"
"Jurinea fontqueri"
"Klasea lycopifolia"
"Knipowitschia caucasica"
"Knipowitschia croatica"
"Knipowitschia goerneri"
"Knipowitschia milleri"
"Knipowitschia panizzae"
"Knipowitschia punctatissima"
"Kochia saxicola"
"Kogia breviceps"
"Kogia sima"
"Kosteletzkya pentacarpos"
"Kunkeliella subsucculenta"
"Labrus merula"
"Labrus viridis"
"Lacerta agilis"
"Lacerta agilis agilis"
"Lacerta anatolica"
"Lacerta aranica"
"Lacerta armeniaca"
"Lacerta aurelioi"
"Lacerta bedriagae"
"Lacerta bedriagae paessleri"
"Lacerta bilineata"
"Lacerta bonnali"
"Lacerta cappadocica"
"Lacerta caucasica"
"Lacerta danfordi"
"Lacerta derjugini"
"Lacerta dugesii"
"Lacerta dugesii maulli"
"Lacerta graeca"
"Lacerta horvathi"
"Lacerta laevis"
"Lacerta laevis troodica"
"Lacerta lepida"
"Lacerta media"
"Lacerta mehelyi"
"Lacerta mixta"
"Lacerta monticola"
"Lacerta mosorensis"
"Lacerta muralis"
"Lacerta oertzeni"
"Lacerta oxycephala"
"Lacerta pamphylica"
"Lacerta parvula"
"Lacerta portschinskii"
"Lacerta praticola"
"Lacerta raddei"
"Lacerta rostombekovi"
"Lacerta rudis"
"Lacerta saxicola"
"Lacerta schreiberi"
"Lacerta strigata"
"Lacerta tangitana"
"Lacerta trilineata"
"Lacerta unisexualis"
"Lacerta uzzelli"
"Lacerta valentini"
"Lacerta viridis"
"Lacerta viridis viridis"
"Lacerta vivipara"
"Lacerta vivipara carniolica"
"Lacerta vivipara pannonica"
"Lacerta vivipara vivipara"
"Lactuca watsoniana"
"Ladigesocypris ghigii"
"Laemonema latifrons"
"Lagenodelphis hosei"
"Lagenorhynchus acutus"
"Lagenorhynchus albirostris"
"Lamna nasus"
"Lampanyctus crocodilus"
"Lampedusa imitatrix"
"Lampedusa melitensis"
"Lampetra fluviatilis"
"Lampetra planeri"
"Lampetra zanandreai"
"Lamyropsis microcephala"
"Laserpitium longiradium"
"Laudakia stellio"
"Laudakia stellio cypriaca"
"Leiciscus delineatus"
"Leiostyla abbreviata"
"Leiostyla cassida"
"Leiostyla corneocostata"
"Leiostyla gibba"
"Leiostyla lamellosa"
"Lemniscomys barbarus"
"Leontodon boryi"
"Leontodon microcephalus"
"Leontodon siculus"
"Leopoldia gussonei"
"Lepidion eques"
"Lepidion schmidti"
"Lepidochelys kempii"
"Lepidorhombus boscii"
"Lepidotis inundata"
"Lepomis gibbosus"
"Leptidea morsei"
"Leptodirus hochenwartii"
"Lepus capensis"
"Lepus capensis cyprius"
"Lepus capensis mediterraneus"
"Lepus castroviejoi"
"Lepus corsicanus"
"Lepus europaeus"
"Lepus granatensis"
"Lepus timidus"
"Lepus timidus hibernicus"
"Lepus timidus hibrenicus"
"Lepus timidus varronis"
"Lesueurigobius friesii"
"Lethenteron zanandreai"
"Leucaspius delineatus"
"Leuciscus aradensis"
"Leuciscus borysthenicus"
"Leuciscus carolitertii"
"Leuciscus cephalus"
"Leuciscus cephalus pyrenaicus"
"Leuciscus cephalus vardarensis"
"Leuciscus idus"
"Leuciscus keadicus"
"Leuciscus leuciscus"
"Leuciscus lucumonis"
"Leuciscus muticellus"
"Leuciscus pleurobipunctatus"
"Leuciscus pyrenaicus"
"Leuciscus souffia"
"Leuciscus souffia agassizi"
"Leuciscus torgalensis"
"Leucobryum glaucum"
"Leucojum nicaeense"
"Leucoraja circularis"
"Leucorrhinia albifrons"
"Leucorrhinia caudalis"
"Leucorrhinia pectoralis"
"Leuzea centauroides"
"Leuzea longifolia"
"Leuzea rhaponticoides"
"Lichia amia"
"Lignyoptera fumidaria"
"Ligularia sibirica"
"Lilium pomponium"
"Lilium rubrum"
"Limoniscus violaceus"
"Limonium arborescens"
"Limonium dendroides"
"Limonium dodartii subsp. lusitanicum"
"Limonium insulare"
"Limonium multiflorum"
"Limonium pseudolaetum"
"Limonium spectabile"
"Limonium strictissimum"
"Limonium sventenii"
"Linaria algarviana"
"Linaria coutinhoi"
"Linaria ficalhoana"
"Linaria flava"
"Linaria hellenica"
"Linaria loeselii"
"Linaria odora subsp. loeselii"
"Linaria pseudolaxiflora"
"Linaria ricardoi"
"Linaria tonzigii"
"Linaria tursica"
"Lindenia tetraphylla"
"Lindernia palustris"
"Lindernia procumbens"
"Linum dolomiticum"
"Linum maritimum"
"Linum mulleri"
"Liparis loeselii"
"Liparis montagui"
"Lipophrys pavo"
"Lissotriton boscai"
"Lissotriton helveticus"
"Lissotriton montadoni"
"Lithodora nitida"
"Lithophaga lithophaga"
